speaker,file,word,time,rel_time,cq,language,vowel,voicing,place
it14,it14-065,pogo,1.1137107842853118,0.8397530213615773,0.5146873735286593,Italian,o,voiced,velar
it14,it14-066,pudu,0.8883736436257677,0.03977689991706439,0.43517274853720755,Italian,u,voiced,coronal
it14,it14-066,pudu,0.8951230457694526,0.11025330879476933,0.4340056146385397,Italian,u,voiced,coronal
it14,it14-066,pudu,0.9029257554329526,0.1917282224081729,0.4770194318037563,Italian,u,voiced,coronal
it14,it14-066,pudu,0.9103690809060695,0.2694504914752257,0.5657716568288946,Italian,u,voiced,coronal
it14,it14-066,pudu,0.9168551755155069,0.3371774761744392,0.5186251646469013,Italian,u,voiced,coronal
it14,it14-066,pudu,0.9240935988003387,0.41276018234479517,0.48459308977962495,Italian,u,voiced,coronal
it14,it14-066,pudu,0.9316963560192022,0.4921472176625652,0.5053319199662487,Italian,u,voiced,coronal
it14,it14-066,pudu,0.9392182379983178,0.5706897638917888,0.4930026957597612,Italian,u,voiced,coronal
it14,it14-066,pudu,0.946908282383297,0.6509882408273477,0.5002046785475878,Italian,u,voiced,coronal
it14,it14-066,pudu,0.9543936788567481,0.729149809992146,0.4962472230325143,Italian,u,voiced,coronal
it14,it14-066,pudu,0.9619157674118668,0.80769451326203,0.49135108449637965,Italian,u,voiced,coronal
it14,it14-066,pudu,0.969379460343598,0.8856294567720254,0.5154043666638477,Italian,u,voiced,coronal
it14,it14-069,pugu,1.2245286602335606,0.1345537516381955,0.4856183508263778,Italian,u,voiced,velar
it14,it14-069,pugu,1.231725438110914,0.2575229608268431,0.4528520071841504,Italian,u,voiced,velar
it14,it14-069,pugu,1.2397392477111915,0.3944525487519492,0.5203464843071167,Italian,u,voiced,velar
it14,it14-069,pugu,1.2467908938816943,0.5149419355084253,0.5370891288897126,Italian,u,voiced,velar
it14,it14-069,pugu,1.253767525905822,0.6341495777932923,0.5369481169920571,Italian,u,voiced,velar
it14,it14-069,pugu,1.2608110881754935,0.7545008373337646,0.477558870547838,Italian,u,voiced,velar
it14,it14-070,pata,1.0286875510198294,0.11668642480014971,0.4416359679817838,Italian,a,voiceless,coronal
it14,it14-070,pata,1.0367574172475127,0.21148401978870915,0.46427652809792774,Italian,a,voiceless,coronal
it14,it14-070,pata,1.0444625292053566,0.3019968067560458,0.4964889898332012,Italian,a,voiceless,coronal
it14,it14-070,pata,1.0524012968122678,0.39525437200868735,0.4954541323417662,Italian,a,voiceless,coronal
it14,it14-070,pata,1.0602547225905283,0.48750941753178856,0.4687440458206308,Italian,a,voiceless,coronal
it14,it14-070,pata,1.0685721825743744,0.5852155232634256,0.5463782923385612,Italian,a,voiceless,coronal
it14,it14-070,pata,1.0762929486219108,0.6759122005224618,0.4634129318017069,Italian,a,voiceless,coronal
it14,it14-070,pata,1.0843555947431087,0.7706249801360123,0.5017078943185975,Italian,a,voiceless,coronal
it14,it14-070,pata,1.0923697624839894,0.8647682789510778,0.47949412953040593,Italian,a,voiceless,coronal
it14,it14-071,pucu,1.1063546828784425,0.14562782987189996,0.5213717915801002,Italian,u,voiceless,velar
it14,it14-071,pucu,1.1131239035869178,0.24415256468215416,0.47716314890850603,Italian,u,voiceless,velar
it14,it14-071,pucu,1.1208187805653527,0.3561500524799167,0.486751199592072,Italian,u,voiceless,velar
it14,it14-071,pucu,1.1281495081468615,0.46284741426486875,0.4699823000308556,Italian,u,voiceless,velar
it14,it14-071,pucu,1.1357203794668007,0.5730400230160726,0.4776824781841998,Italian,u,voiceless,velar
it14,it14-071,pucu,1.143259388690272,0.6827688849432045,0.45221630742888674,Italian,u,voiceless,velar
it14,it14-071,pucu,1.151262061878867,0.7992462887147002,0.438850544176224,Italian,u,voiceless,velar
it14,it14-072,podo,1.114794873383809,0.035888427866512404,0.3389591339279904,Italian,o,voiced,coronal
it14,it14-072,podo,1.1213732429944647,0.102429045588687,0.504915546568224,Italian,o,voiced,coronal
it14,it14-072,podo,1.1283864615573587,0.17336818750611116,0.5158317497975636,Italian,o,voiced,coronal
it14,it14-072,podo,1.1361536307522078,0.25193358695413315,0.4864614187792499,Italian,o,voiced,coronal
it14,it14-072,podo,1.1442601434858246,0.33393146740064733,0.5484614177969664,Italian,o,voiced,coronal
it14,it14-072,podo,1.1524226750913475,0.4164959822203188,0.4754152580832313,Italian,o,voiced,coronal
it14,it14-072,podo,1.1601170042240734,0.4943245999100229,0.5780094820641565,Italian,o,voiced,coronal
it14,it14-072,podo,1.168140440793214,0.5754821597863345,0.5058688439606835,Italian,o,voiced,coronal
it14,it14-072,podo,1.1754601558795092,0.6495215330990545,0.5091226827236461,Italian,o,voiced,coronal
it14,it14-072,podo,1.1842690358790982,0.7386239021212655,0.47033913266147287,Italian,o,voiced,coronal
it14,it14-072,podo,1.1911420165686615,0.8081445292285233,0.5419993680445306,Italian,o,voiced,coronal
it14,it14-072,podo,1.199435527388186,0.8920339069434501,0.5010902460780542,Italian,o,voiced,coronal
pl02,pl02-001,pata,1.3331707669475623,0.06768793960050967,0.29279572968790235,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3377120041752042,0.12115416858794312,0.41527109296608417,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3418639000269772,0.1700364892453338,0.4236766940888873,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.345805979346162,0.21644853622743124,0.46531753608938564,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3498077248790692,0.263563063015311,0.47581427711273916,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.353773171281923,0.3102502222154193,0.48261836117006196,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3577894018645293,0.3575352886481784,0.46730745898197223,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3617345467786897,0.4039834283941467,0.4800438669451945,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.365659354717353,0.4501921308823091,0.4763602282140289,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3696758559754545,0.4974803841113702,0.501510855403807,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3737200477103533,0.5450946510012469,0.4966078427827606,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3776665184212806,0.5915584000074198,0.4922808864525908,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3816840908738917,0.6388592649385494,0.5042055125381903,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3856111688526045,0.6850946937294818,0.48793943344586094,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.389632283612013,0.7324372639882306,0.4938935850577457,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.393674507530472,0.780028362803175,0.4849270594932253,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.3976545907381563,0.8268878483362821,0.4654520626170142,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.4016759007281023,0.8742327171405817,0.4420393378813159,Polish,a,voiceless,coronal
pl02,pl02-001,pata,1.4057929861779608,0.9227051977419235,0.4127907523498381,Polish,a,voiceless,coronal
pl02,pl02-002,puku,1.3704285514788397,0.038132471737269844,0.2535443949433022,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.3757785395321716,0.12729893929280153,0.5326495472704147,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.3796431380221212,0.19170891412529678,0.4941288195035787,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.3834071950762508,0.2544431983607892,0.5257481177174101,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.3872338829718602,0.3182213299542808,0.5268449686875092,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.3910790384732508,0.3823072549774567,0.5273569557694464,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.3949696661648636,0.4471510498376714,0.5291140102187064,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.398815216927721,0.5112435625519621,0.5200882328660024,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.4027020240308974,0.5760236809382351,0.49926683883896444,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.406672549519744,0.642199105752347,0.4946425868788154,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.4107299850643502,0.709823031495783,0.4377227472299239,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.4148094532011546,0.7778141671091897,0.5052575682156891,Polish,u,voiceless,velar
pl02,pl02-002,puku,1.4190354342615845,0.8482471847830223,0.4805670951365516,Polish,u,voiceless,velar
pl02,pl02-003,pogo,1.180481594817281,0.06119555954250295,0.29466948011119276,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.1856995953761362,0.12124918688502119,0.4193285727675746,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.1894771496852905,0.16472481249857013,0.41102903199228524,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.193353355043092,0.20933580658239465,0.41207079978282013,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.1971425176995967,0.2529450319067878,0.39674728734045056,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2010725137455527,0.2981750995044032,0.41923921752904925,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2048128350009082,0.34122221233562583,0.3982344527161846,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2087383573127415,0.38640079201966115,0.4118910303856059,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.212547950636884,0.43024515256238816,0.46213115971977636,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2159800914734502,0.46974543709884925,0.39578255746310764,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.220110256089865,0.5172792316892896,0.43098159227361565,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2240084703146445,0.5621435243844948,0.4399611493782065,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2278620602313,0.606494238834492,0.4354156503690054,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2318488343915963,0.6523777620385887,0.45680182615733816,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2359496959899756,0.6995743101099342,0.47491147119579014,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2401028697721481,0.7473729156850222,0.4808320857815003,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2442999579738832,0.7956769294442652,0.49256988095507453,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.248307731864402,0.841802137170786,0.45890036309696214,Polish,o,voiced,velar
pl02,pl02-003,pogo,1.2524995155151364,0.8900451011993092,0.4638972771983183,Polish,o,voiced,velar
pl02,pl02-004,paka,1.3585803312662112,0.03283365424663013,0.599032424276862,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3626482785333316,0.07408890409150631,0.46839884504437107,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3666667704927318,0.11484260095592937,0.24790263297722204,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3712610411095603,0.16143558009412862,0.30625851395350373,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3751748958260972,0.2011280941766868,0.3132422693034912,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3793715845130123,0.2436889802774573,0.362530266046951,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3831418532446713,0.28192531135384885,0.3616818675303886,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3873550786110982,0.32465390485101936,0.4437870746930358,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3915866577475413,0.3675686338405881,0.4744855151850358,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3954907418705527,0.40716205905828107,0.4550044936557587,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.3995162911723165,0.44798732824243526,0.45356884054737695,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.403385621617817,0.4872282976502112,0.47102266093258605,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.4072348865302073,0.5262657716517336,0.4692867328651139,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.4112169896238451,0.5666504293792107,0.4731038847311671,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.4151872197425106,0.6069146768563282,0.4602224798949106,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.4192878529243498,0.648501412212099,0.4852657348596026,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.4231803000018441,0.6879768198674356,0.4604707540274052,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.4272253941098438,0.729000303485427,0.46364621154296815,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.4312683978952807,0.7700025880135769,0.33344627426324636,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.435195339969251,0.809827828054774,0.2981677268823397,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.4393813405752611,0.8522803205557402,0.31204858929651597,Polish,a,voiceless,velar
pl02,pl02-004,paka,1.443494089006893,0.8939899232016482,0.634070775557715,Polish,a,voiceless,velar
pl02,pl02-005,poto,1.383680361999405,0.07078073302211696,0.44924585206748924,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.3877577760182198,0.11428570162474373,0.4544842439846696,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.3917748078525618,0.1571464077052106,0.37808594885963687,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.3957390183863967,0.19944352396882115,0.38510201529169985,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.3997006489804655,0.2417131129325302,0.44637608862048284,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4036689281210968,0.284053640193924,0.44817940304237297,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4076252194821668,0.32626626090204147,0.4467317097283596,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4117045270216673,0.3697914328878897,0.4547741924550358,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.415764246776273,0.4131076082001333,0.45177130112454483,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4198966118149092,0.45719889018201915,0.4643721116153161,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4239710760907969,0.500672385779245,0.46991908734990784,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4280865218589083,0.5445831434558811,0.4781778550663939,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4322894813799958,0.5894276505771298,0.4805309236386319,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4362432188876284,0.6316130223198253,0.45255320042941244,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4404323233870626,0.676309699890473,0.44659774413881087,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.444617862081322,0.7209683312285179,0.43375565875475863,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.448801763153629,0.7656094895576195,0.384229214053267,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4528332784278195,0.8086247302507016,0.3532039684157556,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4570454995422777,0.8535680562132408,0.3321379179686744,Polish,o,voiceless,coronal
pl02,pl02-005,poto,1.4613303904152688,0.8992867499821267,0.3694402669014666,Polish,o,voiceless,coronal
pl02,pl02-006,pugu,1.3726415084258496,0.07815168663398778,0.5243875680148795,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.3761594733748075,0.13114338957349672,0.4795949116259596,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.379952678508091,0.18828108211108763,0.4656523010005411,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.3838612309559315,0.24715627081949626,0.47117027911597675,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.3877283279459403,0.30540700893259765,0.5154843000055482,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.3915162782372341,0.36246554689368077,0.518411212040422,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.3952620834413012,0.41888924625486745,0.5096597246144179,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.3992026963156963,0.478247366608343,0.5316804870199031,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.4031921048374283,0.5383405040770933,0.5400202957999084,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.4070620850332922,0.5966346724092013,0.5776046517087663,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.4109749938856795,0.6555754823784724,0.5317514214537459,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.4149808990971913,0.7159171122844636,0.5701864851215103,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.4189651400987304,0.775932410519746,0.5334302241508413,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.4229413681806065,0.8358270087865445,0.5999754868446023,Polish,u,voiced,velar
pl02,pl02-006,pugu,1.4270139574265486,0.8971731116178236,0.5044094969591543,Polish,u,voiced,velar
pl02,pl02-007,podo,1.3652547529419365,0.026047140553944442,0.30640619622368614,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.3705237231410654,0.07217525197738438,0.4604374349435409,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.3745247755446812,0.1072031576420485,0.494798002284881,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.3786018750066278,0.14289683043909948,0.5149147767597041,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.3825796199949585,0.17772068730321397,0.47659326711799926,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.386544050003578,0.21242797587323892,0.4753058902822538,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.3906225545012316,0.24813394929853455,0.4819678653816453,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.3946313888049466,0.2832299829543043,0.5177861277182918,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.3987097331041922,0.3189345538949133,0.5345721290930008,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.40273916639546,0.35421092495194656,0.48146088414399313,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4071897044222672,0.3931739302900219,0.5377378407462788,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.411299435840813,0.42915328519820467,0.52116791584188,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.415564644052633,0.466493788598951,0.5171920644033047,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4198510911644127,0.5040202316248659,0.5115324332662949,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.424232443902445,0.5423775423795865,0.5368034186387414,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4284870342270093,0.5796250896488878,0.5517721555744886,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.432718849849577,0.6166732518483126,0.5436559138865265,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4369686967378268,0.653879271883528,0.4465675746801375,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4412789021829715,0.6916137113503568,0.5630145230068089,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4454676491631198,0.7282848216665286,0.4548623804104287,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4498058104892355,0.766264005731189,0.560837795993874,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4540141318060056,0.8031064829647292,0.41750674709942465,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4584140558052006,0.8416263790391252,0.5214833855338665,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4627759722696323,0.8798135315730892,0.5379759275966449,Polish,o,voiced,coronal
pl02,pl02-007,podo,1.4670667637804464,0.9173780083921663,0.47855733607056244,Polish,o,voiced,coronal
pl02,pl02-008,putu,1.3491405805502377,0.06759836046405907,0.42618722829521616,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.352227902341005,0.09919367435276895,0.4936032680883403,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3562563549689814,0.14042041840236558,0.5594882331310529,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3599354910574717,0.1780722951528725,0.5117613218934601,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3639370503950654,0.21902381620703,0.5416092624127399,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3676825740278487,0.2573550958323881,0.5283289547347724,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3716032076259084,0.29747843171002814,0.5035228747453385,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3755579730229075,0.3379510686888045,0.5691877106679104,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3794335664750725,0.3776134686344043,0.5196048520372338,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3833360958578036,0.41755152795042116,0.5389989283101886,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3872490452034514,0.45759622402845207,0.5375881711326639,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3911437406162104,0.49745411135170736,0.5304395679293972,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3950762266118453,0.5376987433711495,0.4826461779615131,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.3990922827521093,0.5787986231199271,0.4906368978217843,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.4030267216504222,0.6190632409320037,0.47802058150347804,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.40693801804902,0.6590910209305254,0.5012166977423349,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.4108015313222833,0.698629793645113,0.46313078664720997,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.414673821695696,0.7382583902436533,0.48483748808801935,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.4185968027740847,0.7784057499784969,0.4774541375596835,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.4225640086568376,0.8190057015292411,0.4533971818674397,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.4266102412554669,0.8604144038558758,0.42873818755208504,Polish,u,voiceless,coronal
pl02,pl02-008,putu,1.430809926932096,0.9033935282166156,0.44258599448164826,Polish,u,voiceless,coronal
pl02,pl02-009,poko,1.3447457030131789,0.053564974376467796,0.3295020909750508,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.349576164212981,0.11094391698393648,0.4486337840300406,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3533724690859092,0.15603856745605202,0.4528379658249395,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3572057769881785,0.20157276078112546,0.4414586046652522,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.361138942797126,0.24829312264357137,0.4505698333445691,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3650203649467663,0.2943988441363096,0.4534943562802566,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3688026789191878,0.3393273028010618,0.41058430615403735,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3729195914928747,0.38823031237191086,0.4555790551079356,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.376681264246401,0.43291358299656746,0.45085526268761233,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3806492165006237,0.480047157876237,0.4319332657251058,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3847378553989824,0.5286143167846236,0.4423153341446624,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3887530141225584,0.5763086367326594,0.4487870690193076,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3927201390916368,0.6234323846527812,0.4342511581285182,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.3968603860805895,0.6726125735692319,0.4799488513968054,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.4008479773025106,0.7199794311839929,0.46750119933281875,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.4049613510989556,0.7688404051628218,0.44223118784791465,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.4091086756291162,0.8181046651056151,0.4360006087965162,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.413198507640057,0.8666859964781907,0.43117944244167195,Polish,o,voiceless,velar
pl02,pl02-009,poko,1.4173559827726274,0.9160708310015484,0.39937675155163654,Polish,o,voiceless,velar
pl02,pl02-010,pada,1.3036101171242926,0.047354181147612716,0.37590893538559,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.308549117397785,0.08924918862027643,0.47724322769234506,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3125484213045364,0.1231732335242724,0.46884118467671293,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3166645360988944,0.15808812530783484,0.4742965403874364,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3207313890872268,0.19258515444363825,0.458276257554469,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3249140972966762,0.22806492403007475,0.4719738622078219,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3289389359067945,0.26220556673304396,0.4884606717840524,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3329665869167926,0.296370065582492,0.4828679333772335,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.337152762478198,0.3318792469381253,0.5049017061216553,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.34120979793299,0.36629299896960393,0.5075792984644373,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3453278654913772,0.40122445504939297,0.5368230342889453,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3494906568925156,0.43653528056074997,0.5414073762632525,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3536366532638109,0.4717036424434743,0.5370387082748758,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.35783702336111,0.5073332287706408,0.5500815314647639,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.362032784977132,0.5429237237135517,0.5629578961754034,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3661945269151525,0.5782256471672584,0.538890348847594,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.370518851965291,0.6149066798171471,0.5589494214970478,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3747404984056608,0.6507167424558299,0.5553150612891936,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3790092877652849,0.6869266943119813,0.5409169347939584,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3833749881851078,0.7239586930129179,0.5633193593898778,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3875801425871854,0.7596288621449742,0.5609954603004909,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3918664631223658,0.7959875219764785,0.5602045963240911,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.3961517114269806,0.8323370866257446,0.551369917105521,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.400498820457868,0.8692113841047238,0.5488121544515141,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.4048780905337805,0.9063584872421433,0.5411972221422394,Polish,a,voiced,coronal
pl02,pl02-010,pada,1.4091904762658238,0.9429382447770042,0.5513001155623027,Polish,a,voiced,coronal
pl02,pl02-011,pudu,1.3466853439857571,0.0813931433701561,0.5216996229608807,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.3505094387385095,0.1261322477582448,0.49370377231955637,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.35443650277922,0.17207601730778427,0.5116729759784812,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.3582767958425834,0.21700463005175702,0.5109235510529584,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.3621427256949858,0.2622331744279587,0.4864981180597398,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.3660122653322129,0.3075039506395432,0.5100232543610957,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.3699009164178104,0.35299831678258564,0.5176864789576505,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.3738033946786683,0.39865445073666855,0.5121199524918318,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.377709655700995,0.44435484022602634,0.502494390804071,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.3816457055880254,0.49040373758816325,0.4893855849382509,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.385570174772879,0.5363171492269925,0.4847927396689524,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.3895317693282996,0.5826649004773187,0.490259392715677,Polish,u,voiced,coronal
pl02,pl02-011,pudu,1.3934884222983066,0.6289548388019846,0.4699037907412563,Polish,u,voiced,coronal
